시설물라벨명칭,시설물종류명,시설물용도분류명,시설물 수,시설물물품구분,지번주소명,도로명주소명,경도,위도,좌표,사용유형분류명,시설물상태,접속포트,시설물설치일,센터분류명,지구분류명,아이콘지아이에스표출여부,이전전시설물유형,번호인식카메라여부,완제품구분,비상벨현장단말전화번호,비상벨센터단말전화번호,관리지역분류명,비상벨여부,경찰지구대,등록일시,수정일시,행정동분류명,행정동,씨씨티브이방향각지원여부,관리번호,행정동명
C221017(A4047)_방화3동 826(메아리공원),CTV,POC,1,방범용,,,,,,D,0,,,MGD,341,Y,,N,,,,MG,,,2019-02-23 12:33,2019-03-06 10:57,,,,,
C311017(A4027)_화곡본동 972-14,CTV,POC,1,방범용,,,,,,D,0,,,MGD,341,Y,,N,,,,MG,,,2019-02-23 12:33,2019-03-06 10:57,,,,,
C181044(SC110) - 방화대로 강서통합관제센터 앞,CTV,POC,1,방범용,,,,,,D,0,,,MGD,341,Y,,N,,,,MG,,,2019-02-23 12:33,2020-04-17 12:31,,,,,
C191011_발산1동(외발산동) 219-1,CTV,POC,1,방범용,,,,,,D,0,,,MGD,341,Y,,N,,,,MG,,,2019-02-23 12:33,2019-05-08 0:31,,,,,
S232005(A3031)_염창동 267-20(염창초등학교 부근),CTV,POC,1,방범용,,,,,,D,0,,,MGD,341,Y,,N,,,,MG,,,2019-02-23 12:33,2019-03-06 10:57,,,,,
C241021(A5024)_우장산동 651-9,CTV,POC,1,방범용,,,,,,D,0,,,MGD,341,Y,,N,,,,MG,,,2019-02-23 12:33,2019-03-06 10:57,,,,,
C201010(A4042)_ 방화1동 451-15,CTV,POC,1,방범용,,,,,,D,0,,,MGD,341,Y,,N,,,,MG,,,2019-02-23 12:33,2019-03-06 10:57,,,,,
C311026(A5025)_화곡본동 105-46,CTV,POC,1,방범용,,,,,,D,0,,,MGD,341,Y,,N,,,,MG,,,2019-02-23 12:33,2019-03-06 10:57,,,,,
C251030(A3044)_ 화곡1동 370-63,CTV,POC,1,방범용,,,,,,D,0,,,MGD,341,Y,,N,,,,MG,,,2019-02-23 12:33,2019-03-06 10:57,,,,,
C141015(A4039)_공항동 682-11,CTV,POC,1,방범용,,,,,,D,0,,,MGD,341,Y,,N,,,,MG,,,2019-02-23 12:33,2019-03-06 10:57,,,,,
C301017(A4032)_화곡8동 394-18,CTV,POC,1,방범용,,,,,,D,0,,,MGD,341,Y,,N,,,,MG,,,2019-02-23 12:33,2019-03-06 10:57,,,,,
S312006(A3032)_화곡본동 59-9(화곡초등학교),CTV,POC,1,방범용,,,,,,D,0,,,MGD,341,Y,,N,,,,MG,,,2019-02-23 12:33,2019-03-06 10:57,,,,,
C241020(A5007)_우장산동 1061-16,CTV,POC,1,방범용,,,,,,D,0,,,MGD,341,Y,,N,,,,MG,,,2019-02-23 12:33,2019-03-06 10:57,,,,,
C191010(A4037)_발산1동 681-25,CTV,POC,1,방범용,,,,,,D,0,,,MGD,341,Y,,N,,,,MG,,,2019-02-23 12:33,2019-03-06 10:57,,,,,
P313001(A5031)_(공원)봉제산공원 화장실(화곡동 산 42-7),CTV,POC,1,방범용,,,,,,D,0,,,MGD,341,Y,,N,,,,MG,,,2019-02-23 12:33,2019-03-06 10:57,,,,,
C111003_가양1동 146-47,CTV,POC,1,방범용,,,,,,D,0,,,MGD,341,Y,,N,,,,MG,,,2019-02-23 12:33,2019-03-06 10:57,,,,,
C251026(A3040)_화곡1동 351-25,CTV,POC,1,방범용,,,,,,D,0,,,MGD,341,Y,,N,,,,MG,,,2019-02-23 12:33,2019-03-06 10:57,,,,,
C211011(A4045)_방화2동 547-11,CTV,POC,1,방범용,,,,,,D,0,,,MGD,341,Y,,N,,,,MG,,,2019-02-23 12:33,2019-03-06 10:57,,,,,
C251033(A3047)_화곡1동 1072-22,CTV,POC,1,방범용,,,,,,D,0,,,MGD,341,Y,,N,,,,MG,,,2019-02-23 12:33,2019-03-06 10:57,,,,,
C251028(A3042)_화곡1동 366-57,CTV,POC,1,방범용,,,,,,D,0,,,MGD,341,Y,,N,,,,MG,,,2019-02-23 12:33,2019-03-06 10:57,,,,,
C211010(A2023)_방화2동 615-40,CTV,POC,1,방범용,,,,,,D,0,,,MGD,341,Y,,N,,,,MG,,,2019-02-23 12:33,2019-03-06 10:57,,,,,
S132004(A5020)_(스쿨존)가양동 1483-1(경서중학교 앞),CTV,POC,1,방범용,,,,,,D,0,,,MGD,341,Y,,N,,,,MG,,,2019-02-23 12:33,2019-03-06 10:57,,,,,
C111003_가양1동 146-47,CTV,POC,1,방범용,,,,,,D,0,,,MGD,341,Y,,N,,,,MG,,,2019-02-23 12:33,2020-09-05 0:31,,,,,
S252005(A3033)_화곡1동 1074-2(신월초등학교),CTV,POC,1,방범용,,,,,,D,0,,,MGD,341,Y,,N,,,,MG,,,2019-02-23 12:33,2019-03-06 10:57,,,,,
C251037(A4016)_화곡1동 925-1(구 916-5),CTV,POC,1,방범용,,,,,,D,0,,,MGD,341,Y,,N,,,,MG,,,2019-02-23 12:33,2019-03-06 10:57,,,,,
C311025(A4013)_화곡본동 105-430,CTV,POC,1,방범용,,,,,,D,0,,,MGD,341,Y,,N,,,,MG,,,2019-02-23 12:33,2019-03-06 10:57,,,,,
C251039(A4018)_화곡1동 1070-39,CTV,POC,1,방범용,,,,,,D,0,,,MGD,341,Y,,N,,,,MG,,,2019-02-23 12:33,2019-03-06 10:57,,,,,
P253001(A5002)_화곡1동 908-9(호돌이 공원),CTV,POC,1,방범용,,,,,,D,0,,,MGD,341,Y,,N,,,,MG,,,2019-02-23 12:33,2020-01-09 0:31,,,,,
C251022(A3036)_화곡1동 424-58,CTV,POC,1,방범용,,,,,,D,0,,,MGD,341,Y,,N,,,,MG,,,2019-02-23 12:33,2019-03-06 10:57,,,,,
C191009(A4036)_발산1동 692-6,CTV,POC,1,방범용,,,,,,D,0,,,MGD,341,Y,,N,,,,MG,,,2019-02-23 12:33,2019-03-06 10:57,,,,,
C251035_화곡1동 354-30,CTV,POC,1,방범용,,,,,,D,0,,,MGD,341,Y,,N,,,,MG,,,2019-02-23 12:33,2019-11-14 0:31,,,,,
C161012(A4006)_등촌2동 365-115,CTV,POC,1,방범용,,,,,,D,0,,,MGD,341,Y,,N,,,,MG,,,2019-02-23 12:33,2019-03-06 10:57,,,,,
C291011(A4026)_화곡6동 1104-10,CTV,POC,1,방범용,,,,,,D,0,,,MGD,341,Y,,N,,,,MG,,,2019-02-23 12:33,2019-03-06 10:57,,,,,
C271011(A4021)_화곡3동 1050-33 (구1065-19),CTV,POC,1,방범용,,,,,,D,0,,,MGD,341,Y,,N,,,,MG,,,2019-02-23 12:33,2019-03-06 10:57,,,,,
S132002(A2002)_가양3동 1491(세현고등학교),CTV,POC,1,방범용,,,,,,D,0,,,MGD,341,Y,,N,,,,MG,,,2019-02-23 12:33,2019-03-06 10:57,,,,,
C251024(A3038)_화곡1동 350-28,CTV,POC,1,방범용,,,,,,D,0,,,MGD,341,Y,,N,,,,MG,,,2019-02-23 12:33,2019-03-06 10:57,,,,,
C151008(A4002)_등촌1동 653-8,CTV,POC,1,방범용,,,,,,D,0,,,MGD,341,Y,,N,,,,MG,,,2019-02-23 12:33,2019-03-06 10:57,,,,,
C141014(A2008)_공항동 60-38,CTV,POC,1,방범용,,,,,,D,0,,,MGD,341,Y,,N,,,,MG,,,2019-02-23 12:33,2020-06-06 12:31,,,,,
P223005(A5028)_방화3동 855 방화공원_놀이터옆,CTV,POC,1,방범용,,,,,,D,0,,,MGD,341,Y,,N,,,,MG,,,2019-02-23 12:33,2019-03-06 10:57,,,,,
P193001_(A5003)(공원)발음공원(내발산동 697),CTV,POC,1,방범용,,,,,,D,0,,,MGD,341,Y,,N,,,,MG,,,2019-02-23 12:33,2019-03-06 10:57,,,,,
C251023(A3037)_화곡1동 357-7,CTV,POC,1,방범용,,,,,,D,0,,,MGD,341,Y,,N,,,,MG,,,2019-02-23 12:33,2019-03-06 10:57,,,,,
C251029(A3043)_화곡1동 362-96,CTV,POC,1,방범용,,,,,,D,0,,,MGD,341,Y,,N,,,,MG,,,2019-02-23 12:33,2019-03-06 10:57,,,,,
C311022_화곡본동 56-703 - 카메라 1,CTV,POC,1,방범용,,,,,,D,0,,,MGD,341,Y,,N,,,,MG,,,2019-02-23 12:33,2019-03-06 10:57,,,,,
C311024_화곡본동 98-89 - 카메라 1,CTV,POC,1,방범용,,,,,,D,0,,,MGD,341,Y,,N,,,,MG,,,2019-02-23 12:33,2019-03-06 10:57,,,,,
C301016(A4031)_화곡8동 893-1,CTV,POC,1,방범용,,,,,,D,0,,,MGD,341,Y,,N,,,,MG,,,2019-02-23 12:33,2019-03-06 10:57,,,,,
C281015_화곡4동 783-23,CTV,POC,1,방범용,,,,,,D,0,,,MGD,341,Y,,N,,,,MG,,,2019-02-23 12:33,2019-03-06 10:57,,,,,
S232008_염창동 306-2 (염동초등학교),CTV,POC,1,방범용,,,,,,D,0,,,MGD,341,Y,,N,,,,MG,,,2019-02-23 12:33,2019-03-06 10:57,,,,,
I216004_국제선1층(공사중),CTV,POC,1,방범용,,,,,,D,0,,,MGD,341,Y,,N,,,,MG,,,2019-02-23 12:33,2019-03-06 10:57,,,,,
S232007(A6001)_염창동 113-14 (동산어린이집),CTV,POC,1,방범용,,,,,,D,0,,,MGD,341,Y,,N,,,,MG,,,2019-02-23 12:33,2019-03-06 10:57,,,,,
C251010(A2036)_화곡1동 354-54,CTV,POC,1,방범용,,,,,,D,0,,,MGD,341,Y,,N,,,,MG,,,2019-02-23 12:33,2019-03-06 10:57,,,,,
S172007(A6007)_등촌3동 687-1(등양초교),CTV,POC,1,방범용,,,,,,D,0,,,MGD,341,Y,,N,,,,MG,,,2019-02-23 12:33,2019-03-06 10:57,,,,,
S152003(A6005)_등촌1동 642-1 (등촌제일어린이집),CTV,POC,1,방범용,,,,,,D,0,,,MGD,341,Y,,N,,,,MG,,,2019-02-23 12:33,2019-03-06 10:57,,,,,
C231006(A8001)_염창동 75-7 (양천로67길93-23),CTV,POC,1,방범용,,,,,,D,0,,,MGD,341,Y,,N,,,,MG,,,2019-02-23 12:33,2019-03-06 10:57,,,,,
C201020(A8037)_방화1동 281-60 (양천로24가길9),CTV,POC,1,방범용,,,,,,D,0,,,MGD,341,Y,,N,,,,MG,,,2019-02-23 12:33,2019-03-06 10:57,,,,,
C251045(A8016)_화곡1동 925-7 (강서로7길90),CTV,POC,1,방범용,,,,,,D,0,,,MGD,341,Y,,N,,,,MG,,,2019-02-23 12:33,2019-03-06 10:57,,,,,
C211016(A8026)_개화동 460-3 (개화동로13길),CTV,POC,1,방범용,,,,,,D,0,,,MGD,341,Y,,N,,,,MG,,,2019-02-23 12:33,2019-03-06 10:57,,,,,
C201018(A8035)_방화1동 281-25 (양천로24길15),CTV,POC,1,방범용,,,,,,D,0,,,MGD,341,Y,,N,,,,MG,,,2019-02-23 12:33,2019-03-06 10:57,,,,,
C151012(A8010)_등촌1동 654-53 (공항대로49길12-4),CTV,POC,1,방범용,,,,,,D,0,,,MGD,341,Y,,N,,,,MG,,,2019-02-23 12:33,2019-03-06 10:57,,,,,
C231009(A8004)_염창동 266-1,CTV,POC,1,방범용,,,,,,D,0,,,MGD,341,Y,,N,,,,MG,,,2019-02-23 12:33,2019-11-28 0:31,,,,,
C251040(A6042)_화곡1동 424-86,CTV,POC,1,방범용,,,,,,D,0,,,MGD,341,Y,,N,,,,MG,,,2019-02-23 12:33,2019-03-06 10:57,,,,,
C211017(A8027)_개화동 463-78 (개화동로13길42),CTV,POC,1,방범용,,,,,,D,0,,,MGD,341,Y,,N,,,,MG,,,2019-02-23 12:33,2019-03-06 10:57,,,,,
C211018_방화2동 605-21 (금낭화로5길7) - 카메라 1,CTV,POC,1,방범용,,,,,,D,0,,,MGD,341,Y,,N,,,,MG,,,2019-02-23 12:33,2019-03-06 10:57,,,,,
C231012(A8007)_염창동 53-1 (양천로67길63),CTV,POC,1,방범용,,,,,,D,0,,,MGD,341,Y,,N,,,,MG,,,2019-02-23 12:33,2019-03-06 10:57,,,,,
C161019(A8011)_등촌2동 514-43 (등촌로39가길27),CTV,POC,1,방범용,,,,,,D,0,,,MGD,341,Y,,N,,,,MG,,,2019-02-23 12:33,2019-03-06 10:57,,,,,
C161015(A8012)_등촌2동 527-3 (등촌로51길14),CTV,POC,1,방범용,,,,,,D,0,,,MGD,341,Y,,N,,,,MG,,,2019-02-23 12:33,2019-03-06 10:57,,,,,
C271013_화곡3동 1009-8,CTV,POC,1,방범용,,,,,,D,0,,,MGD,341,Y,,N,,,,MG,,,2019-02-23 12:33,2019-10-15 14:43,,,,,
S212002(A6012)_방화2동 538-25 (서강유치원),CTV,POC,1,방범용,,,,,,D,0,,,MGD,341,Y,,N,,,,MG,,,2019-02-23 12:33,2019-03-06 10:57,,,,,
C111004_가양1동 151-11 상아맨션2차 주변 (강서로76길7),CTV,POC,1,방범용,,,,,,D,0,,,MGD,341,Y,,N,,,,MG,,,2019-02-23 12:33,2019-03-06 10:57,,,,,
C171008(A8013)_등촌3동 131 경복여고 정문 (화곡로375),CTV,POC,1,방범용,,,,,,D,0,,,MGD,341,Y,,N,,,,MG,,,2019-02-23 12:33,2019-03-06 10:57,,,,,
C211020_방화2동 614-18 공항시장역 2번출구 주변(방화동로41),CTV,POC,1,방범용,,,,,,D,0,,,MGD,341,Y,,N,,,,MG,,,2019-02-23 12:33,2019-03-15 0:31,,,,,
C111006_가양1동 1459 동신대아파트 102동 뒤 산책로 (강서로532),CTV,POC,1,방범용,,,,,,D,0,,,MGD,341,Y,,N,,,,MG,,,2019-02-23 12:33,2019-03-06 10:57,,,,,
C231011(A8006)_염창동 293 (양천로73길80),CTV,POC,1,방범용,,,,,,D,0,,,MGD,341,Y,,N,,,,MG,,,2019-02-23 12:33,2019-03-06 10:57,,,,,
C161008(A2014)_등촌2동 522-23,CTV,POC,1,방범용,,,,,,D,0,,,MGD,341,Y,,N,,,,MG,,,2019-02-23 12:33,2020-04-01 0:31,,,,,
C151010(A8008)_등촌1동 635-1 (공항대로59길50),CTV,POC,1,방범용,,,,,,D,0,,,MGD,341,Y,,N,,,,MG,,,2019-02-23 12:33,2019-03-06 10:57,,,,,
C211019(A8039)_방화2동 587-31 (금낭화로5길48),CTV,POC,1,방범용,,,,,,D,0,,,MGD,341,Y,,N,,,,MG,,,2019-02-23 12:33,2019-03-06 10:57,,,,,
"S192005(A6014)_발산1동 742 (예일유치원,마곡 수명산파크 1단지 정문)",CTV,POC,1,방범용,,,,,,D,0,,,MGD,341,Y,,N,,,,MG,,,2019-02-23 12:33,2020-02-09 12:31,,,,,
S292004(A6032)_화곡6동 959-33 (교남학교),CTV,POC,1,방범용,,,,,,D,0,,,MGD,341,Y,,N,,,,MG,,,2019-02-23 12:33,2019-03-06 10:57,,,,,
S302001(A6020)_화곡8동 391-48 (신영유치원),CTV,POC,1,방범용,,,,,,D,0,,,MGD,341,Y,,N,,,,MG,,,2019-02-23 12:33,2019-03-06 10:57,,,,,
C201019(A8036)_방화1동 494-5 복지경로당 뒤 (양천로7길11-4),CTV,POC,1,방범용,,,,,,D,0,,,MGD,341,Y,,N,,,,MG,,,2019-02-23 12:33,2019-03-06 10:57,,,,,
S172006(A6006)_등촌3동 706-1 (등원초교),CTV,POC,1,방범용,,,,,,D,0,,,MGD,341,Y,,N,,,,MG,,,2019-02-23 12:33,2019-03-06 10:57,,,,,
S232009(A6003)_염창동 74-3(염경초교),CTV,POC,1,방범용,,,,,,D,0,,,MGD,341,Y,,N,,,,MG,,,2019-02-23 12:33,2019-03-06 10:57,,,,,
C111005_가양1동 1459 동신대아아파트 상가앞 (강서로532),CTV,POC,1,방범용,,,,,,D,0,,,MGD,341,Y,,N,,,,MG,,,2019-02-23 12:33,2019-03-06 10:57,,,,,
S202004(A6011)_방화1동 289-1 (이화유치원),CTV,POC,1,방범용,,,,,,D,0,,,MGD,341,Y,,N,,,,MG,,,2019-02-23 12:33,2019-03-06 10:57,,,,,
C281016(A8019)_화곡4동 848-2,CTV,POC,1,방범용,,,,,,D,0,,,MGD,341,Y,,N,,,,MG,,,2019-02-23 12:33,2019-10-26 0:31,,,,,
S172008(A6008)_등촌3동 690-2 (등명초등학교),CTV,POC,1,방범용,,,,,,D,0,,,MGD,341,Y,,N,,,,MG,,,2019-02-23 12:33,2019-03-06 10:57,,,,,
S222005(A6037)_방화3동 835-9 (정곡초등학교),CTV,POC,1,방범용,,,,,,D,0,,,MGD,341,Y,,N,,,,MG,,,2019-02-23 12:33,2019-03-06 10:57,,,,,
C181001_가양1동 8-1,CTV,POC,1,방범용,,,,,,D,0,,,MGD,341,Y,,N,,,,MG,,,2019-02-23 12:33,2020-04-10 0:31,,,,,
C231007(A8002)_염창동 70-2 (양천로67길71-17),CTV,POC,1,방범용,,,,,,D,0,,,MGD,341,Y,,N,,,,MG,,,2019-02-23 12:33,2019-03-06 10:57,,,,,
C221004(A8028)_방화3동 319-12 (방화대로49길6-11),CTV,POC,1,방범용,,,,,,D,0,,,MGD,341,Y,,N,,,,MG,,,2019-02-23 12:33,2019-03-06 10:57,,,,,
S252006(A6017)_화곡1동 376-38 (월정초등학교),CTV,POC,1,방범용,,,,,,D,0,,,MGD,341,Y,,N,,,,MG,,,2019-02-23 12:33,2019-03-06 10:57,,,,,
S312008(A6034)_화곡본동 971-2 (강서유치원),CTV,POC,1,방범용,,,,,,D,0,,,MGD,341,Y,,N,,,,MG,,,2019-02-23 12:33,2019-03-06 10:57,,,,,
C221005(A8041)_방화3동 833 사잇길(방화대로47길 43),CTV,POC,1,방범용,,,,,,D,0,,,MGD,341,Y,,N,,,,MG,,,2019-02-23 12:33,2019-03-06 10:57,,,,,
S132003(A6004)_가양3동 1492 염강초등학교,CTV,POC,1,방범용,,,,,,D,0,,,MGD,341,Y,,N,,,,MG,,,2019-02-23 12:33,2019-03-06 10:57,,,,,
S252008(A6039)_화곡1동 348-28(새화곡유치원),CTV,POC,1,방범용,,,,,,D,0,,,MGD,341,Y,,N,,,,MG,,,2019-02-23 12:33,2019-03-06 10:57,,,,,
C301019(A8022)_화곡8동 342-68,CTV,POC,1,방범용,,,,,,D,0,,,MGD,341,Y,,N,,,,MG,,,2019-02-23 12:33,2019-10-15 14:43,,,,,
C231008(A8003)_염창동 287-1 (양천로67길54),CTV,POC,1,방범용,,,,,,D,0,,,MGD,341,Y,,N,,,,MG,,,2019-02-23 12:33,2019-03-06 10:57,,,,,
C111007_가양1동 1460 한강타운아파트 111동 앞 산책로 (허준로23),CTV,POC,1,방범용,,,,,,D,0,,,MGD,341,Y,,N,,,,MG,,,2019-02-23 12:33,2019-03-06 10:57,,,,,
C311028(A8015)_화곡본동 29-234,CTV,POC,1,방범용,,,,,,D,0,,,MGD,341,Y,,N,,,,MG,,,2019-02-23 12:33,2019-08-24 0:31,,,,,
S162003(A6027)_등촌2동 522-20(등촌초등학교),CTV,POC,1,방범용,,,,,,D,0,,,MGD,341,Y,,N,,,,MG,,,2019-02-23 12:33,2019-11-15 0:31,,,,,
C221002_방화3동 330-15,CTV,POC,1,방범용,,,,,,D,0,,,MGD,341,Y,,N,,,,MG,,,2019-02-23 12:33,2019-03-06 10:57,,,,,
C311029(A8023)_화곡본동 산41-16,CTV,POC,1,방범용,,,,,,D,0,,,MGD,341,Y,,N,,,,MG,,,2019-02-23 12:33,2019-08-24 0:31,,,,,
C291016(A8020)_화곡6동 1119,CTV,POC,1,방범용,,,,,,D,0,,,MGD,341,Y,,N,,,,MG,,,2019-02-23 12:33,2019-03-06 10:57,,,,,
S282003(A6019)_화곡4동 804-6 (대유유치원),CTV,POC,1,방범용,,,,,,D,0,,,MGD,341,Y,,N,,,,MG,,,2019-02-23 12:33,2019-03-06 10:57,,,,,
S252007(A6018)_화곡1동 357-1 (수미유치원),CTV,POC,1,방범용,,,,,,D,0,,,MGD,341,Y,,N,,,,MG,,,2019-02-23 12:33,2019-03-06 10:57,,,,,
C201013(A6043)_방화1동 607-24,CTV,POC,1,방범용,,,,,,D,0,,,MGD,341,Y,,N,,,,MG,,,2019-02-23 12:33,2019-03-06 10:57,,,,,
C261015(A8017)_화곡2동 856-1,CTV,POC,1,방범용,,,,,,D,0,,,MGD,341,Y,,N,,,,MG,,,2019-02-23 12:33,2019-10-15 14:43,,,,,
C151011(A8009)_등촌1동 636-30 (화곡로66길145-15),CTV,POC,1,방범용,,,,,,D,0,,,MGD,341,Y,,N,,,,MG,,,2019-02-23 12:33,2019-03-06 10:57,,,,,
C171009(A8014)_등촌3동 131 경복여고 후문 (화곡로375),CTV,POC,1,방범용,,,,,,D,0,,,MGD,341,Y,,N,,,,MG,,,2019-02-23 12:33,2019-03-06 10:57,,,,,
C211015(A8025)_개화동 451-22(개화동로9길15),CTV,POC,1,방범용,,,,,,D,0,,,MGD,341,Y,,N,,,,MG,,,2019-02-23 12:33,2019-11-14 0:31,,,,,
C171005(A2017)_등촌3동 659,CTV,POC,1,방범용,,,,,,D,0,,,MGD,341,Y,,N,,,,MG,,,2019-02-23 12:33,2019-05-08 12:31,,,,,
C181021(SC109) - 마곡중앙5로와 마곡서1로 교차 사거리,CTV,POC,1,방범용,,,,,,D,0,,,MGD,341,Y,,N,,,,MG,,,2019-02-23 12:33,2019-03-06 10:57,,,,,
C181004_마곡동 10-6 궁산공원 배드민턴장 입구,CTV,POC,1,방범용,,,,,,D,0,,,MGD,341,Y,,N,,,,MG,,,2019-02-23 12:33,2019-03-06 10:57,,,,,
C151018(A8005)_등촌1동 653-9,CTV,POC,1,방범용,,,,,,D,0,,,MGD,341,Y,,N,,,,MG,,,2019-02-23 12:33,2019-03-06 10:57,,,,,
C181005_마곡동 717-2 (양천로47길80-10),CTV,POC,1,방범용,,,,,,D,0,,,MGD,341,Y,,N,,,,MG,,,2019-02-23 12:33,2019-03-06 10:57,,,,,
C171007(A4007)_등촌3동 683 (강서로 68길 12),CTV,POC,1,방범용,,,,,,D,0,,,MGD,341,Y,,N,,,,MG,,,2019-02-23 12:33,2019-03-06 10:57,,,,,
C181042(SC142) - 마곡서로 연결녹지40호 앞,CTV,POC,1,방범용,,,,,,D,0,,,MGD,341,Y,,N,,,,MG,,,2019-02-23 12:33,2019-03-06 10:57,,,,,
C181037(SC105) - 마곡중앙3로 N3(종교 부지) 앞 삼거리,CTV,POC,1,방범용,,,,,,D,0,,,MGD,341,Y,,N,,,,MG,,,2019-02-23 12:33,2019-03-06 10:57,,,,,
C311053_화곡본동 56-607(고정1) 초록마을로14길 21 진우하이빌 방향,CTV,POC,1,방범용,,,,,,D,0,,,MGD,341,Y,,N,,,,MG,,,2019-02-28 0:32,2019-10-15 14:43,,,,,
C311057_화곡본동 105-428(고정1) 강서로24길 34 미문빌라 방향,CTV,POC,1,방범용,,,,,,D,0,,,MGD,341,Y,,N,,,,MG,,,2019-02-28 0:32,2019-10-15 14:43,,,,,
C261028_화곡2동 845-17(고정4) 뜸부기 어린이공원  방향,CTV,POC,1,방범용,,,,,,D,0,,,MGD,341,Y,,N,,,,MG,,,2019-02-28 0:32,2019-08-14 18:07,,,,,
C261028_화곡2동 845-17(고정2) 신도 아파트 방향,CTV,POC,1,방범용,,,,,,D,0,,,MGD,341,Y,,N,,,,MG,,,2019-02-28 0:32,2019-08-14 18:07,,,,,
C311054_화곡본동 29-78(고정1) 화곡제일침례교회 방향,CTV,POC,1,방범용,,,,,,D,0,,,MGD,341,Y,,N,,,,MG,,,2019-02-28 0:32,2019-10-15 14:43,,,,,
C211041_방화2동 648-30(고정1)원광택시방향,CTV,POC,1,방범용,,,,,,D,0,,,MGD,341,Y,,N,,,,MG,,,2019-02-28 0:32,2019-08-14 18:07,,,,,
C281036_화곡4동 842-11(고정1) 삼성 아파트 방향,CTV,POC,1,방범용,,,,,,D,0,,,MGD,341,Y,,N,,,,MG,,,2019-02-28 0:32,2019-10-15 14:43,,,,,
C211046_방화2동 648-57(고정2)잼잼어린이집방향,CTV,POC,1,방범용,,,,,,D,0,,,MGD,341,Y,,N,,,,MG,,,2019-02-28 0:32,2019-08-14 18:07,,,,,
C301038_화곡8동 887-11(고정1) 율창 아파트 방향,CTV,POC,1,방범용,,,,,,D,0,,,MGD,341,Y,,N,,,,MG,,,2019-02-28 0:32,2019-08-17 0:31,,,,,
C211042_방화2동 617-22(고정2)방화빌라방향,CTV,POC,1,방범용,,,,,,D,0,,,MGD,341,Y,,N,,,,MG,,,2019-02-28 0:32,2019-08-14 18:07,,,,,
C311055_화복본동 24-283(고정1) 화곡본동 주민센터 방향,CTV,POC,1,방범용,,,,,,D,0,,,MGD,341,Y,,N,,,,MG,,,2019-02-28 0:32,2019-10-15 14:43,,,,,
C171014_등촌고등학교 정문(고정2) (1시 보라유치원),CTV,POC,1,방범용,,,,,,D,0,,,MGD,341,Y,,N,,,,MG,,,2019-02-28 0:32,2019-08-14 18:07,,,,,
C311055_화복본동 24-283(고정2) 초록마을로6길 1 엘림할인마트 방향,CTV,POC,1,방범용,,,,,,D,0,,,MGD,341,Y,,N,,,,MG,,,2019-02-28 0:32,2019-10-15 14:43,,,,,
C221016_방화3동 804(고정2)개화사방향,CTV,POC,1,방범용,,,,,,D,0,,,MGD,341,Y,,N,,,,MG,,,2019-02-28 0:32,2019-08-14 18:07,,,,,
C211049_방화2동(개화동) 246-13(고정1),CTV,POC,1,방범용,,,,,,D,0,,,MGD,341,Y,,N,,,,MG,,,2019-02-28 0:32,2019-03-06 10:57,,,,,
C271023_화곡3동 1036-12(고정2) 화곡로21길 71 스위트드림 아파트 방향,CTV,POC,1,방범용,,,,,,D,0,,,MGD,341,Y,,N,,,,MG,,,2019-02-28 0:32,2019-10-15 14:43,,,,,
C171013_등명중학교 정문(고정2) (1시 등촌고등학교),CTV,POC,1,방범용,,,,,,D,0,,,MGD,341,Y,,N,,,,MG,,,2019-02-28 0:32,2019-08-14 18:07,,,,,
C301035_화곡8동 332-42 (고정2) 초록마을로 157-4 엘지타운6차 방향,CTV,POC,1,방범용,,,,,,D,0,,,MGD,341,Y,,N,,,,MG,,,2019-02-28 0:32,2019-10-15 14:43,,,,,
C211040_방화동 645-42(고정2)형제아파트방향,CTV,POC,1,방범용,,,,,,D,0,,,MGD,341,Y,,N,,,,MG,,,2019-02-28 0:32,2019-08-14 18:07,,,,,
C311058_화곡본동 105-191(고정1) 강서로 26길 35-20 쌍용 빌라트 방향,CTV,POC,1,방범용,,,,,,D,0,,,MGD,341,Y,,N,,,,MG,,,2019-02-28 0:32,2019-10-15 14:43,,,,,
C271024_화곡3동 1020-17(고정2) 강서로41길 48 광영다모은정 아파트 방향,CTV,POC,1,방범용,,,,,,D,0,,,MGD,341,Y,,N,,,,MG,,,2019-02-28 0:32,2019-10-15 14:43,,,,,
C121001_가양2동 1481 가양5단지 501동 앞(고정2) (7시 가양역1번출구),CTV,POC,1,방범용,,,,,,D,0,,,MGD,341,Y,,N,,,,MG,,,2019-02-28 0:32,2019-08-14 18:07,,,,,
C271024_화곡3동 1020-17(고정1) 대원공원 방향,CTV,POC,1,방범용,,,,,,D,0,,,MGD,341,Y,,N,,,,MG,,,2019-02-28 0:32,2019-10-15 14:43,,,,,
C251086_화곡1동 904-13(보조1) 호돌이공원 방향,CTV,POC,1,방범용,,,,,,D,0,,,MGD,341,Y,,N,,,,MG,,,2019-02-28 0:32,2019-10-15 14:43,,,,,
C211044_방화2동(개화동) 560-20(고정3)내촌공원방향,CTV,POC,1,방범용,,,,,,D,0,,,MGD,341,Y,,N,,,,MG,,,2019-02-28 0:32,2019-08-14 18:07,,,,,
C221015_방화3동 812-3(고정1)금낭화로19길35방향,CTV,POC,1,방범용,,,,,,D,0,,,MGD,341,Y,,N,,,,MG,,,2019-02-28 0:32,2019-08-14 18:07,,,,,
